API Typ,tadir_object,tadir_obj_name,object_type,object_key,software_component,application_component,state,successor_classification,successor_concept_name,successor_tadir_object,successor_tadir_obj_name,successor_object_type,successor_object_name,api_catalog
TIER1,DTEL,PCF_NUMBER,DTEL,PCF_NUMBER,SAP_BASIS,BC-SRV-APS-EXT-FLD,DEPRECATED,1,,DTEL,PCF_DECIMAL_NUMBER,DTEL,PCF_DECIMAL_NUMBER
TIER1,DTEL,RKZ_DBNA,DTEL,RKZ_DBNA,SAP_BASIS,BC-CCM-ADK,DEPRECATED,1,,DTEL,TABNAME,DTEL,TABNAME
TIER1,DTEL,TEXT12,DTEL,TEXT12,SAP_BASIS,BC-DWB-TOO,DEPRECATED,0,
TIER1,DTEL,TEXT128,DTEL,TEXT128,SAP_BASIS,BC-DWB-TOO,DEPRECATED,0,
TIER1,DTEL,TEXT132,DTEL,TEXT132,SAP_BASIS,BC-DWB-TOO,DEPRECATED,0,
TIER1,DTEL,TEXT15,DTEL,TEXT15,SAP_BASIS,BC-ABA,DEPRECATED,0,
TIER1,DTEL,TEXT180,DTEL,TEXT180,SAP_BASIS,BC-CCM-MON,DEPRECATED,0,
TIER1,DTEL,TEXT20,DTEL,TEXT20,SAP_BASIS,BC-DWB-TOO,DEPRECATED,0,
TIER1,DTEL,TEXT200,DTEL,TEXT200,SAP_BASIS,BC-DOC-DTL,DEPRECATED,0,
TIER1,DTEL,TEXT240,DTEL,TEXT240,SAP_BASIS,BC-ABA-LA,DEPRECATED,0,
TIER1,DTEL,TEXT25,DTEL,TEXT25,SAP_BASIS,BC-DWB-TOO,DEPRECATED,0,
TIER1,DTEL,TEXT255,DTEL,TEXT255,SAP_BASIS,BC-CTS-LAN,DEPRECATED,0,
TIER1,DTEL,TEXT256,DTEL,TEXT256,SAP_BASIS,BC-CTS-LAN,DEPRECATED,0,
TIER1,DTEL,TEXT30,DTEL,TEXT30,SAP_BASIS,BC-DOC-DTL,DEPRECATED,0,
TIER1,DTEL,TEXT35,DTEL,TEXT35,SAP_BASIS,BC-DWB-DIC-AC,DEPRECATED,0,
TIER1,DTEL,TEXT40,DTEL,TEXT40,SAP_BASIS,BC-DWB-TOO-FUB,DEPRECATED,0,
TIER1,DTEL,TEXT50,DTEL,TEXT50,SAP_BASIS,BC-DWB-TOO,DEPRECATED,0,
TIER1,DTEL,TEXT6,DTEL,TEXT6,SAP_BASIS,BC-DWB-TOO,DEPRECATED,0,
TIER1,DTEL,TEXT60,DTEL,TEXT60,SAP_BASIS,BC-CTS-LAN,DEPRECATED,0,
TIER1,DTEL,TEXT70,DTEL,TEXT70,SAP_BASIS,BC-DWB-TOO,DEPRECATED,0,
TIER1,DTEL,TEXT8,DTEL,TEXT8,SAP_BASIS,BC-ABA-LA,DEPRECATED,0,
TIER1,DTEL,TEXT80,DTEL,TEXT80,SAP_BASIS,BC-DOC-DTL,DEPRECATED,0,
TIER1,DTEL,TEXT9,DTEL,TEXT9,SAP_BASIS,BC-DWB-TOO,DEPRECATED,0,
TIER1,DTEL,TEXT90,DTEL,TEXT90,SAP_BASIS,BC-SRV-ADR,DEPRECATED,0,
TIER1,DTEL,UNAME,DTEL,UNAME,SAP_BASIS,BC-DWB-TOO-FUB,DEPRECATED,1,,DTEL,SYUNAME,DTEL,SYUNAME
TIER1,DTEL,XFELD,DTEL,XFELD,SAP_BASIS,BC-DWB-TOO,DEPRECATED,1,,DTEL,ABAP_BOOLEAN,DTEL,ABAP_BOOLEAN
TIER1,INTF,IF_A4C_RAP_QUERY_PROVIDER,INTF,IF_A4C_RAP_QUERY_PROVIDER,SAP_CLOUD,BC-CP-ABA-SC,DEPRECATED,1,,INTF,IF_RAP_QUERY_PROVIDER,INTF,IF_RAP_QUERY_PROVIDER
TIER1,INTF,IF_A4C_RAP_QUERY_REQUEST,INTF,IF_A4C_RAP_QUERY_REQUEST,SAP_CLOUD,BC-CP-ABA-SC,DEPRECATED,1,,INTF,IF_RAP_QUERY_REQUEST,INTF,IF_RAP_QUERY_REQUEST
TIER1,INTF,IF_A4C_RAP_QUERY_RESPONSE,INTF,IF_A4C_RAP_QUERY_RESPONSE,SAP_CLOUD,BC-CP-ABA-SC,DEPRECATED,1,,INTF,IF_RAP_QUERY_RESPONSE,INTF,IF_RAP_QUERY_RESPONSE
TIER1,INTF,IF_APJ_JT_CHECK,INTF,IF_APJ_JT_CHECK,SAP_BASIS,BC-SRV-APS-APJ,DEPRECATED,1,,INTF,IF_APJ_JT_CHECK_20,INTF,IF_APJ_JT_CHECK_20
TIER1,INTF,IF_AUNIT_CONSTANTS,INTF,IF_AUNIT_CONSTANTS,SAP_BASIS,BC-DWB-TOO-UT,DEPRECATED,1,,INTF,IF_ABAP_UNIT_CONSTANT,INTF,IF_ABAP_UNIT_CONSTANT
TIER1,INTF,IF_BAL_LOGGER,INTF,IF_BAL_LOGGER,SAP_BASIS,BC-SRV-BAL,DEPRECATED,N,,INTF,IF_BALI_LOG,INTF,IF_BALI_LOG
TIER1,INTF,IF_BAL_LOGGER,INTF,IF_BAL_LOGGER,SAP_BASIS,BC-SRV-BAL,DEPRECATED,N,,INTF,IF_BALI_LOG_DB,INTF,IF_BALI_LOG_DB
TIER1,TABL,BAPIRET1,TABL,BAPIRET1,SAP_BASIS,BC-MID-API,DEPRECATED,0,
TIER1,TABL,BAPIRETURN,TABL,BAPIRETURN,SAP_BASIS,BC-MID-API,DEPRECATED,0,
TIER1,TABL,BAPIRETURN1,TABL,BAPIRETURN1,SAP_BASIS,BC-MID-API,DEPRECATED,0,
TIER1,TABL,LDBCB,TABL,LDBCB,SAP_BASIS,BC-ABA-TO,DEPRECATED,0,
TIER1,TABL,SCX_SRCPOS,TABL,SCX_SRCPOS,SAP_BASIS,BC-ABA-LA,DEPRECATED,0,
TIER1,TTYP,LDBCB_TT,TTYP,LDBCB_TT,SAP_BASIS,BC-ABA-TO,DEPRECATED,0,
TIER1,TTYP,STRINGTAB,TTYP,STRINGTAB,SAP_BASIS,BC-SEC-DIR,DEPRECATED,1,,TTYP,STRING_TABLE,TTYP,STRING_TABLE
TIER1,TTYP,XSTRINGTAB,TTYP,XSTRINGTAB,SAP_BASIS,BC-ABA-LA,DEPRECATED,1,,TTYP,XSTRING_TABLE,TTYP,XSTRING_TABLE
TIER1,CLAS,CL_BCS,CLAS,CL_BCS,SAP_BASIS,BC-SRV-COM,NOT_TO_BE_RELEASED,1,,CLAS,CL_BCS_MAIL_MESSAGE,CLAS,CL_BCS_MAIL_MESSAGE
TIER1,CLAS,CL_BCS_MESSAGE,CLAS,CL_BCS_MESSAGE,SAP_BASIS,BC-SRV-COM,NOT_TO_BE_RELEASED,1,,CLAS,CL_BCS_MAIL_MESSAGE,CLAS,CL_BCS_MAIL_MESSAGE
TIER1,CLAS,CL_CAM_ADDRESS_BCS,CLAS,CL_CAM_ADDRESS_BCS,SAP_BASIS,BC-SRV-COM,NOT_TO_BE_RELEASED,1,,CLAS,CL_BCS_MAIL_MESSAGE,CLAS,CL_BCS_MAIL_MESSAGE
TIER1,CLAS,CL_DOCUMENT_BCS,CLAS,CL_DOCUMENT_BCS,SAP_BASIS,BC-SRV-COM,NOT_TO_BE_RELEASED,1,,CLAS,CL_BCS_MAIL_MESSAGE,CLAS,CL_BCS_MAIL_MESSAGE
TIER1,CLAS,CL_HTTP_UTILITY,CLAS,CL_HTTP_UTILITY,SAP_BASIS,BC-MID-ICF,NOT_TO_BE_RELEASED,1,,CLAS,CL_WEB_HTTP_UTILITY,CLAS,CL_WEB_HTTP_UTILITY
TIER1,CLAS,CL_SAPUSER_BCS,CLAS,CL_SAPUSER_BCS,SAP_BASIS,BC-SRV-COM,NOT_TO_BE_RELEASED,1,,CLAS,CL_BCS_MAIL_MESSAGE,CLAS,CL_BCS_MAIL_MESSAGE
TIER1,CLAS,CL_SATC_API_FACTORY,CLAS,CL_SATC_API_FACTORY,SAP_BASIS,BC-DWB-TOO-ATF,NOT_TO_BE_RELEASED,1,,CLAS,CL_SATC_API,CLAS,CL_SATC_API
TIER1,CLAS,CL_SEND_REQUEST_BCS,CLAS,CL_SEND_REQUEST_BCS,SAP_BASIS,BC-SRV-COM,NOT_TO_BE_RELEASED,1,,CLAS,CL_BCS_MAIL_MESSAGE,CLAS,CL_BCS_MAIL_MESSAGE
TIER1,CLAS,CX_ADDRESS_BCS,CLAS,CX_ADDRESS_BCS,SAP_BASIS,BC-SRV-COM,NOT_TO_BE_RELEASED,1,,CLAS,CX_BCS_MAIL,CLAS,CX_BCS_MAIL
TIER1,CLAS,CX_BCS,CLAS,CX_BCS,SAP_BASIS,BC-SRV-COM,NOT_TO_BE_RELEASED,1,,CLAS,CX_BCS_MAIL,CLAS,CX_BCS_MAIL
TIER1,CLAS,CX_SEND_REQ_BCS,CLAS,CX_SEND_REQ_BCS,SAP_BASIS,BC-SRV-COM,NOT_TO_BE_RELEASED,1,,CLAS,CX_BCS_MAIL,CLAS,CX_BCS_MAIL
TIER1,DDLS,ARS_APIS,CDS_STOB,ARS_APIS,SAP_BASIS,BC-SRV-APS-EXT-REL,NOT_TO_BE_RELEASED,0,
TIER1,DTEL,S_MUN_ISO,DTEL,S_MUN_ISO,SAP_BASIS,BC-DWB-TND,NOT_TO_BE_RELEASED,1,,DTEL,ISOCD_UNIT,DTEL,ISOCD_UNIT
TIER1,FUGR,BTCH,FUNC,JOB_CLOSE,SAP_BASIS,BC-CCM-BTC,NOT_TO_BE_RELEASED,1,,CLAS,CL_APJ_RT_API,CLAS,CL_APJ_RT_API
TIER1,FUGR,BTCH,FUNC,JOB_SUBMIT,SAP_BASIS,BC-CCM-BTC,NOT_TO_BE_RELEASED,1,,CLAS,CL_APJ_RT_API,CLAS,CL_APJ_RT_API
TIER1,FUGR,BTCH,FUNC,JOB_OPEN,SAP_BASIS,BC-CCM-BTC,NOT_TO_BE_RELEASED,1,,CLAS,CL_APJ_RT_API,CLAS,CL_APJ_RT_API
TIER1,FUGR,CD_READ,FUNC,CHANGEDOCUMENT_READ_ALL,SAP_BASIS,BC-SRV-ASF-CHD,NOT_TO_BE_RELEASED,1,,CLAS,CL_CHDO_READ_TOOLS,CLAS,CL_CHDO_READ_TOOLS
TIER1,FUGR,RSKC,FUNC,RSKC_CHAVL_OF_IOBJ_CHECK,DW4CORE,BW4,NOT_TO_BE_RELEASED,1,,CLAS,CL_RS_BW_CONVERSION_FACTORY,CLAS,CL_RS_BW_CONVERSION_FACTORY
TIER1,FUGR,SBAL,FUNC,BAL_LOG_EXCEPTION_ADD,SAP_BASIS,BC-SRV-BAL,NOT_TO_BE_RELEASED,N,,CLAS,CL_BALI_LOG,CLAS,CL_BALI_LOG
TIER1,FUGR,SBAL,FUNC,BAL_LOG_EXCEPTION_ADD,SAP_BASIS,BC-SRV-BAL,NOT_TO_BE_RELEASED,N,,CLAS,CL_BALI_EXCEPTION_SETTER,CLAS,CL_BALI_EXCEPTION_SETTER
TIER1,FUGR,SBAL,FUNC,BAL_LOG_EXCEPTION_READ,SAP_BASIS,BC-SRV-BAL,NOT_TO_BE_RELEASED,1,,CLAS,CL_BALI_LOG,CLAS,CL_BALI_LOG
TIER1,FUGR,SBAL,FUNC,BAL_LOG_HDR_CHANGE,SAP_BASIS,BC-SRV-BAL,NOT_TO_BE_RELEASED,N,,CLAS,CL_BALI_LOG,CLAS,CL_BALI_LOG
TIER1,FUGR,SBAL,FUNC,BAL_LOG_HDR_CHANGE,SAP_BASIS,BC-SRV-BAL,NOT_TO_BE_RELEASED,N,,CLAS,CL_BALI_HEADER_SETTER,CLAS,CL_BALI_HEADER_SETTER
TIER1,FUGR,SBAL,FUNC,BAL_LOG_HDR_READ,SAP_BASIS,BC-SRV-BAL,NOT_TO_BE_RELEASED,1,,CLAS,CL_BALI_LOG,CLAS,CL_BALI_LOG
TIER1,FUGR,SBAL,FUNC,BAL_LOG_MSG_ADD,SAP_BASIS,BC-SRV-BAL,NOT_TO_BE_RELEASED,N,,CLAS,CL_BALI_LOG,CLAS,CL_BALI_LOG
TIER1,FUGR,SBAL,FUNC,BAL_LOG_MSG_ADD,SAP_BASIS,BC-SRV-BAL,NOT_TO_BE_RELEASED,N,,CLAS,CL_BALI_MESSAGE_SETTER,CLAS,CL_BALI_MESSAGE_SETTER
TIER1,FUGR,SBAL,FUNC,BAL_LOG_MSG_ADD_FREE_TEXT,SAP_BASIS,BC-SRV-BAL,NOT_TO_BE_RELEASED,N,,CLAS,CL_BALI_LOG,CLAS,CL_BALI_LOG
TIER1,FUGR,SBAL,FUNC,BAL_LOG_MSG_ADD_FREE_TEXT,SAP_BASIS,BC-SRV-BAL,NOT_TO_BE_RELEASED,N,,CLAS,CL_BALI_FREE_TEXT_SETTER,CLAS,CL_BALI_FREE_TEXT_SETTER
TIER1,FUGR,SBAL,FUNC,BAL_LOG_MSG_CUMULATE,SAP_BASIS,BC-SRV-BAL,NOT_TO_BE_RELEASED,N,,CLAS,CL_BALI_LOG,CLAS,CL_BALI_LOG
TIER1,FUGR,SBAL,FUNC,BAL_LOG_MSG_CUMULATE,SAP_BASIS,BC-SRV-BAL,NOT_TO_BE_RELEASED,N,,CLAS,CL_BALI_MESSAGE_SETTER,CLAS,CL_BALI_MESSAGE_SETTER
TIER1,FUGR,SBAL,FUNC,BAL_LOG_MSG_READ,SAP_BASIS,BC-SRV-BAL,NOT_TO_BE_RELEASED,1,,CLAS,CL_BALI_LOG,CLAS,CL_BALI_LOG
TIER1,FUGR,SBAL,FUNC,BAL_LOG_CREATE,SAP_BASIS,BC-SRV-BAL,NOT_TO_BE_RELEASED,1,,CLAS,CL_BALI_LOG,CLAS,CL_BALI_LOG
TIER1,FUGR,SBAL_DB,FUNC,BAL_DB_COMMIT_2ND_CONNECTION,SAP_BASIS,BC-SRV-BAL,NOT_TO_BE_RELEASED,1,,CLAS,CL_BALI_LOG_DB,CLAS,CL_BALI_LOG_DB
TIER1,FUGR,SBAL_DB,FUNC,BAL_DB_SEARCH,SAP_BASIS,BC-SRV-BAL,NOT_TO_BE_RELEASED,1,,CLAS,CL_BALI_LOG_DB,CLAS,CL_BALI_LOG_DB
TIER1,FUGR,SBAL_DB,FUNC,BAL_DB_SAVE,SAP_BASIS,BC-SRV-BAL,NOT_TO_BE_RELEASED,1,,CLAS,CL_BALI_LOG_DB,CLAS,CL_BALI_LOG_DB
TIER1,FUGR,SBAL_DB,FUNC,BAL_DB_DELETE,SAP_BASIS,BC-SRV-BAL,NOT_TO_BE_RELEASED,1,,CLAS,CL_BALI_LOG_DB,CLAS,CL_BALI_LOG_DB
TIER1,FUGR,SBAL_DB,FUNC,BAL_DB_LOAD,SAP_BASIS,BC-SRV-BAL,NOT_TO_BE_RELEASED,1,,CLAS,CL_BALI_LOG_DB,CLAS,CL_BALI_LOG_DB
TIER1,FUGR,SBAL_SERVICE,FUNC,BAL_FILTER_CREATE,SAP_BASIS,BC-SRV-BAL,NOT_TO_BE_RELEASED,1,,CLAS,CL_BALI_LOG_FILTER,CLAS,CL_BALI_LOG_FILTER
TIER1,FUGR,SBAL_TOOLBOX,FUNC,BAL_DB_DEQUEUE,SAP_BASIS,BC-SRV-BAL,NOT_TO_BE_RELEASED,1,,CLAS,CL_BALI_LOG_DB,CLAS,CL_BALI_LOG_DB
TIER1,FUGR,SBAL_TOOLBOX,FUNC,BAL_LOG_READ,SAP_BASIS,BC-SRV-BAL,NOT_TO_BE_RELEASED,1,,CLAS,CL_BALI_LOG,CLAS,CL_BALI_LOG
TIER1,FUGR,SBAL_TOOLBOX,FUNC,BAL_DB_ENQUEUE,SAP_BASIS,BC-SRV-BAL,NOT_TO_BE_RELEASED,1,,CLAS,CL_BALI_LOG_DB,CLAS,CL_BALI_LOG_DB
TIER1,FUGR,SCA1,FUNC,CONVERT_DATE_TO_EXTERNAL,SAP_BASIS,BC-SRV-ASF-CAL,NOT_TO_BE_RELEASED,1,,CLAS,CL_ABAP_DATFM,CLAS,CL_ABAP_DATFM
TIER1,FUGR,SCA1,FUNC,CONVERT_DATE_TO_INTERNAL,SAP_BASIS,BC-SRV-ASF-CAL,NOT_TO_BE_RELEASED,1,,CLAS,CL_ABAP_DATFM,CLAS,CL_ABAP_DATFM
TIER1,FUGR,SCA4,FUNC,END_TIME_DETERMINE,SAP_BASIS,BC-SRV-ASF-CAL,NOT_TO_BE_RELEASED,1,,CLAS,CL_SCAL_API,CLAS,CL_SCAL_API
TIER1,FUGR,SCA4,FUNC,START_TIME_DETERMINE,SAP_BASIS,BC-SRV-ASF-CAL,NOT_TO_BE_RELEASED,1,,CLAS,CL_SCAL_API,CLAS,CL_SCAL_API
TIER1,FUGR,SCA5,FUNC,FACTORY_CALENDAR_GET,SAP_BASIS,BC-SRV-ASF-CAL,NOT_TO_BE_RELEASED,1,,CLAS,CL_SCAL_API,CLAS,CL_SCAL_API
TIER1,FUGR,SCA5,FUNC,HOLIDAY_CALENDAR_GET,SAP_BASIS,BC-SRV-ASF-CAL,NOT_TO_BE_RELEASED,1,,CLAS,CL_SCAL_API,CLAS,CL_SCAL_API
TIER1,FUGR,SCA5,FUNC,MONTH_NAMES_GET,SAP_BASIS,BC-SRV-ASF-CAL,NOT_TO_BE_RELEASED,1,,CLAS,CL_SCAL_UTILS,CLAS,CL_SCAL_UTILS
TIER1,FUGR,SCA5,FUNC,DAY_ATTRIBUTES_GET,SAP_BASIS,BC-SRV-ASF-CAL,NOT_TO_BE_RELEASED,1,,CLAS,CL_SCAL_API,CLAS,CL_SCAL_API
TIER1,FUGR,SCA5,FUNC,FACTORY_CALENDAR_ATTRIBUTE_GET,SAP_BASIS,BC-SRV-ASF-CAL,NOT_TO_BE_RELEASED,1,,CLAS,CL_SCAL_API,CLAS,CL_SCAL_API
TIER1,FUGR,SCAL,FUNC,DATE_CONVERT_TO_FACTORYDATE,SAP_BASIS,BC-SRV-ASF-CAL,NOT_TO_BE_RELEASED,1,,CLAS,CL_SCAL_API,CLAS,CL_SCAL_API
TIER1,FUGR,SCAL,FUNC,DATE_GET_WEEK,SAP_BASIS,BC-SRV-ASF-CAL,NOT_TO_BE_RELEASED,1,,CLAS,CL_SCAL_UTILS,CLAS,CL_SCAL_UTILS
TIER1,FUGR,SCAL,FUNC,WEEK_GET_FIRST_DAY,SAP_BASIS,BC-SRV-ASF-CAL,NOT_TO_BE_RELEASED,1,,CLAS,CL_SCAL_UTILS,CLAS,CL_SCAL_UTILS
TIER1,FUGR,SCAL,FUNC,DATE_COMPUTE_DAY_ENHANCED,SAP_BASIS,BC-SRV-ASF-CAL,NOT_TO_BE_RELEASED,1,,CLAS,CL_SCAL_API,CLAS,CL_SCAL_API
TIER1,FUGR,SCAL,FUNC,FACTORYDATE_CONVERT_TO_DATE,SAP_BASIS,BC-SRV-ASF-CAL,NOT_TO_BE_RELEASED,1,,CLAS,CL_SCAL_API,CLAS,CL_SCAL_API
TIER1,FUGR,SCD0,FUNC,CHANGEDOCUMENT_SINGLE_CASE,SAP_BASIS,BC-SRV-ASF-CHD,NOT_TO_BE_RELEASED,1,,CLAS,CL_CHDO_WRITE_TOOLS,CLAS,CL_CHDO_WRITE_TOOLS
TIER1,FUGR,SCD0,FUNC,CHANGEDOCUMENT_TEXT_CASE,SAP_BASIS,BC-SRV-ASF-CHD,NOT_TO_BE_RELEASED,1,,CLAS,CL_CHDO_WRITE_TOOLS,CLAS,CL_CHDO_WRITE_TOOLS
TIER1,FUGR,SCD0,FUNC,CHANGEDOCUMENT_OPEN,SAP_BASIS,BC-SRV-ASF-CHD,NOT_TO_BE_RELEASED,1,,CLAS,CL_CHDO_WRITE_TOOLS,CLAS,CL_CHDO_WRITE_TOOLS
TIER1,FUGR,SCD0,FUNC,CHANGEDOCUMENT_MULTIPLE_CASE,SAP_BASIS,BC-SRV-ASF-CHD,NOT_TO_BE_RELEASED,1,,CLAS,CL_CHDO_WRITE_TOOLS,CLAS,CL_CHDO_WRITE_TOOLS
TIER1,FUGR,SCD0,FUNC,CHANGEDOCUMENT_MULTIPLE_CASE2,SAP_BASIS,BC-SRV-ASF-CHD,NOT_TO_BE_RELEASED,1,,CLAS,CL_CHDO_WRITE_TOOLS,CLAS,CL_CHDO_WRITE_TOOLS
TIER1,FUGR,SCD0,FUNC,CHANGEDOCUMENT_CLOSE,SAP_BASIS,BC-SRV-ASF-CHD,NOT_TO_BE_RELEASED,1,,CLAS,CL_CHDO_WRITE_TOOLS,CLAS,CL_CHDO_WRITE_TOOLS
TIER1,FUGR,SCTSDLVU,FUNC,TR_GET_DLVUNIT_CHANGEABILITY,SAP_BASIS,BC-CTS-ORG,NOT_TO_BE_RELEASED,X,XCO Library (System APIs)
TIER1,FUGR,SCTS_RELEASE,FUNC,TR_RELEASE_REQUEST,SAP_BASIS,BC-CTS-ORG,NOT_TO_BE_RELEASED,X,XCO Library (CTS APIs)
TIER1,FUGR,SCTS_REQUEST_SELECTION,FUNC,TR_READ_REQUEST,SAP_BASIS,BC-CTS-ORG,NOT_TO_BE_RELEASED,X,XCO Library (CTS APIs)
TIER1,FUGR,SCTS_REQUEST_SELECTION,FUNC,TR_GET_REQUEST_OF_TASK,SAP_BASIS,BC-CTS-ORG,NOT_TO_BE_RELEASED,X,XCO Library (CTS APIs)
TIER1,FUGR,SCV0,FUNC,SI_UNIT_GET,SAP_BASIS,BC-SRV-ASF-UOM,NOT_TO_BE_RELEASED,1,,CLAS,CL_UOM_CONVERSION,CLAS,CL_UOM_CONVERSION
TIER1,FUGR,SCV0,FUNC,UNIT_PARAMETERS_GET,SAP_BASIS,BC-SRV-ASF-UOM,NOT_TO_BE_RELEASED,1,,CLAS,CL_UOM_CONVERSION,CLAS,CL_UOM_CONVERSION
TIER1,FUGR,SCV0,FUNC,UNIT_OF_MEASURE_ISO_TO_SAP,SAP_BASIS,BC-SRV-ASF-UOM,NOT_TO_BE_RELEASED,1,,DDLS,I_UNITOFMEASURE,CDS_STOB,I_UNITOFMEASURE
TIER1,FUGR,SCV0,FUNC,UNIT_CONVERSION_SIMPLE,SAP_BASIS,BC-SRV-ASF-UOM,NOT_TO_BE_RELEASED,1,,CLAS,CL_UOM_CONVERSION,CLAS,CL_UOM_CONVERSION
TIER1,FUGR,SDIF,FUNC,DDIF_DTEL_PUT,SAP_BASIS,BC-DWB-DIC-AC,NOT_TO_BE_RELEASED,X,XCO Library (Generation APIs)
TIER1,FUGR,SDIF,FUNC,DDIF_STATE_GET,SAP_BASIS,BC-DWB-DIC-AC,NOT_TO_BE_RELEASED,X,XCO Library (ABAP Dictionary APIs)
TIER1,FUGR,SDIF,FUNC,DDIF_TYPEINFO_GET,SAP_BASIS,BC-DWB-DIC-AC,NOT_TO_BE_RELEASED,X,XCO Library (ABAP Dictionary APIs)
TIER1,FUGR,SDIF,FUNC,DDIF_DTEL_GET,SAP_BASIS,BC-DWB-DIC-AC,NOT_TO_BE_RELEASED,X,XCO Library (Read APIs)
TIER1,FUGR,SDM3,FUNC,DEQUEUE_ALL,SAP_BASIS,BC-DWB-DIC-AC,NOT_TO_BE_RELEASED,1,,CLAS,CL_ABAP_LOCK_OBJECT_FACTORY,CLAS,CL_ABAP_LOCK_OBJECT_FACTORY
TIER1,FUGR,SECH,FUNC,CALCULATE_HASH_FOR_RAW,SAP_BASIS,BC-SEC-LLF,NOT_TO_BE_RELEASED,1,,CLAS,CL_ABAP_MESSAGE_DIGEST,CLAS,CL_ABAP_MESSAGE_DIGEST
TIER1,FUGR,SECH,FUNC,CALCULATE_HASH_FOR_CHAR,SAP_BASIS,BC-SEC-LLF,NOT_TO_BE_RELEASED,1,,CLAS,CL_ABAP_MESSAGE_DIGEST,CLAS,CL_ABAP_MESSAGE_DIGEST
TIER1,FUGR,SEOF,FUNC,SEO_FRIENDSHIP_READ_ALL,SAP_BASIS,BC-DWB-TOO-CLA,NOT_TO_BE_RELEASED,X,XCO Library (Read APIs)
TIER1,FUGR,SEOK,FUNC,SEO_PARAMETER_GET,SAP_BASIS,BC-DWB-TOO-CLA,NOT_TO_BE_RELEASED,X,XCO Library (Read APIs)
TIER1,FUGR,SEOK,FUNC,SEO_ATTRIBUTE_GET,SAP_BASIS,BC-DWB-TOO-CLA,NOT_TO_BE_RELEASED,X,XCO Library (Read APIs)
TIER1,FUGR,SEOK,FUNC,SEO_TYPE_GET,SAP_BASIS,BC-DWB-TOO-CLA,NOT_TO_BE_RELEASED,X,XCO Library (Read APIs)
TIER1,FUGR,SEOK,FUNC,SEO_EXCEPTION_GET,SAP_BASIS,BC-DWB-TOO-CLA,NOT_TO_BE_RELEASED,X,XCO Library (Read APIs)
TIER1,FUGR,SEOK,FUNC,SEO_METHOD_GET,SAP_BASIS,BC-DWB-TOO-CLA,NOT_TO_BE_RELEASED,X,XCO Library (Read APIs)
TIER1,FUGR,SEOK,FUNC,SEO_ALIAS_GET,SAP_BASIS,BC-DWB-TOO-CLA,NOT_TO_BE_RELEASED,X,XCO Library (Read APIs)
TIER1,FUGR,SEOO,FUNC,SEO_METHOD_READ_ALL,SAP_BASIS,BC-DWB-TOO-CLA,NOT_TO_BE_RELEASED,X,XCO Library (Read APIs)
TIER1,FUGR,SEOO,FUNC,SEO_TYPE_READ_ALL,SAP_BASIS,BC-DWB-TOO-CLA,NOT_TO_BE_RELEASED,X,XCO Library (Read APIs)
TIER1,FUGR,SEOO,FUNC,SEO_ATTRIBUTE_READ_ALL,SAP_BASIS,BC-DWB-TOO-CLA,NOT_TO_BE_RELEASED,X,XCO Library (Read APIs)
TIER1,FUGR,SEOP,FUNC,SEO_INTERFACE_CHECK_POOL,SAP_BASIS,BC-DWB-TOO-CLA,NOT_TO_BE_RELEASED,X,XCO Library (ABAP Objects APIs)
TIER1,FUGR,SEOQ,FUNC,SEO_INTERFACE_DELETE_COMPLETE,SAP_BASIS,BC-DWB-TOO-CLA,NOT_TO_BE_RELEASED,X,XCO Library (Generation APIs)
TIER1,FUGR,SEOQ,FUNC,SEO_ALIASES_GET,SAP_BASIS,BC-DWB-TOO-CLA,NOT_TO_BE_RELEASED,X,XCO Library (Read APIs)
TIER1,FUGR,SEOQ,FUNC,SEO_CLASS_REDEFINITIONS_GET,SAP_BASIS,BC-DWB-TOO-CLA,NOT_TO_BE_RELEASED,X,XCO Library (Read APIs)
TIER1,FUGR,SEOQ,FUNC,SEO_CLASS_GENERATE_SOURCES,SAP_BASIS,BC-DWB-TOO-CLA,NOT_TO_BE_RELEASED,X,XCO Library (Generation APIs)
TIER1,FUGR,SEOR,FUNC,SEO_IMPLEMENTG_READ_ALL,SAP_BASIS,BC-DWB-TOO-CLA,NOT_TO_BE_RELEASED,X,XCO Library (Read APIs)
TIER1,FUGR,SEOS,FUNC,SEO_PARAMETER_READ_ALL,SAP_BASIS,BC-DWB-TOO-CLA,NOT_TO_BE_RELEASED,X,XCO Library (Read APIs)
TIER1,FUGR,SEOS,FUNC,SEO_EXCEPTION_READ_ALL,SAP_BASIS,BC-DWB-TOO-CLA,NOT_TO_BE_RELEASED,X,XCO Library (Read APIs)
TIER1,FUGR,SNR1,FUNC,NUMBER_RANGE_DEQUEUE,SAP_BASIS,BC-SRV-NUM,NOT_TO_BE_RELEASED,1,,CLAS,CL_NUMBERRANGE_INTERVALS,CLAS,CL_NUMBERRANGE_INTERVALS
TIER1,FUGR,SNR1,FUNC,NUMBER_RANGE_UPDATE_CLOSE,SAP_BASIS,BC-SRV-NUM,NOT_TO_BE_RELEASED,1,,CLAS,CL_NUMBERRANGE_INTERVALS,CLAS,CL_NUMBERRANGE_INTERVALS
TIER1,FUGR,SNR1,FUNC,NUMBER_RANGE_INTERVAL_UPDATE,SAP_BASIS,BC-SRV-NUM,NOT_TO_BE_RELEASED,1,,CLAS,CL_NUMBERRANGE_INTERVALS,CLAS,CL_NUMBERRANGE_INTERVALS
